627,    6, 1309, 1327,   60
628, 1305, 1328, 1032, 1143
629, 1246, 1042, 1122, 1032
630, 1246, 1305, 1088, 1032
631,   61,  149,  148,    1
632, 1304, 1088, 1305, 1031
633, 1246, 1304,  563, 1100
634, 1246, 1122,  563, 1105
635, 1179,  369,  893,  368
636, 1214,  523,  989, 1023
637, 1323, 1329, 1111, 1330
638, 1320, 1323, 1006, 1137
639, 1320, 1321, 1137, 1006
640, 1323, 1005, 1116, 1069
641, 1323, 1330, 1005, 1056
642, 1323, 1116, 1111, 1137
643, 1291, 1289,  805,  486
644, 1291,  227, 1290,   87
645, 1291,  227,  228,  805
646, 1026,  851, 1331,  565
647,  851, 1332,  565, 1026
648, 1331,  608,  976,  325
649,  565,  976,  101, 1331
650, 1192, 1191,  188,  708
651, 1331,  325,  326,  851
652, 1331,  565,  326,   40
653, 1211,  769,  879,  895
654, 1043,   97, 1333, 1188
655,   97,   45, 1043,   95
656, 1247, 1208, 1248, 1034
657, 1188, 1043,   45, 1189
658, 1208, 1034, 1247, 1043
659, 1305, 1080, 1328, 1120
660, 1305, 1143, 1105, 1120
661, 1305, 1032, 1328, 1080
662, 1328, 1334,  566, 1079
663, 1328, 1334, 1025, 1335
664, 1182,  387,   57,  887
665,  502, 1231, 1230, 1228
666, 1090, 1231, 1064, 1052
667, 1231,  502, 1230, 1134
668, 1231,   92, 1119, 1024
669, 1231, 1024, 1119, 1093
670,  515,  795,    7, 1146
671, 1145,  961,   94,  957
672,  515, 1148, 1228, 1145
673,  961, 1146,  795, 1145
674, 1229,  990,  521, 1145
675,  795,  961, 1229,  205
676, 1146,    7,   94,  205
677, 1166,  753, 1336, 1184
678, 1336,  694,  885,  786
679,  738, 1193,  919,  915
680,  694,   64,  746, 1336
681, 1336,   64,  402,  885
682, 1281,  387,   57,  388
683, 1281,  931,  388,  447
684, 1281,   57,  312,  311
685,  508, 1231,  632,   92
686, 1281,   57,  447,  388
687, 1281,  931,  311,  848
688,  930,   72,  378, 1337
689, 1337,  419,  930,   72
690,  713,  419,  193, 1338
691, 1251, 1161,  930,  713
692, 1337, 1251,  715,  917
693, 1271,  707,  754,  791
694,  715,  917,  194, 1337
695, 1337,  917,  194,   52
696, 1324, 1170,  603,  996
697, 1162, 1170, 1165,  996
698, 1324,  996,  921, 1165
699, 1324, 1170,  105,  603
700, 1151,  784, 1277,  684
701, 1151, 1277,  784,  777
702, 1177, 1151,  371,  370
703, 1177, 1178,  893,  890
704,  859, 1151, 1250, 1277
705,  989, 1134, 1215, 1214
706, 1150,  370, 1151,  681
707, 1150, 1151,  684,  681
708, 1177,  370,  371,  893
709, 1177,  760,  777,  681
710, 1295,  775, 1339,  678
711, 1339,  679,  891,  678
712, 1339,  680, 1340,  875
713, 1295, 1339,  775, 1340
714, 1295,  875, 1340,  417
715, 1201, 1341, 1117, 1099
716, 1201,  442, 1342,  441
717, 1201, 1341, 1099, 1086
718, 1201, 1343,  441, 1037
719, 1200, 1201, 1001, 1343
720,  386, 1191,  850,   37
721, 1200, 1201, 1343, 1135
722, 1237,  108,  622,  982
723, 1237,  108,  438,  622
724, 1236,  923, 1237,  922
725, 1237,  982,  622,  923
726, 1168, 1237,  922,  621
727, 1237,  627,  439,  108
728, 1149, 1133, 1114, 1139
729, 1165, 1162,  421,  614
730,  996, 1170, 1165, 1324
731, 1162, 1039, 1170,  996
732, 1170, 1163,  975, 1039
733, 1191,  850,   37,  314
734,  975, 1039,  603, 1170
735, 1170,  614,  105,  975
736, 1302, 1303,  985, 1059
737, 1302, 1333, 1189,  984
738, 1302,  551, 1189,  550
739, 1302, 1333, 1136,  550
740, 1174, 1171,  500,  499
741, 1241,  635,  493,   88
742, 1241,  635, 1017, 1020
743, 1173, 1241, 1242, 1061
744, 1241, 1060, 1242, 1061
745,   88, 1241, 1017, 1108
746, 1108, 1241, 1017, 1060
747, 1221, 1017, 1065, 1108
748, 1163,  585,  975,  995
749, 1128, 1087,  995, 1163
750, 1344, 1128, 1087,  995
751, 1163,  995, 1128,  585
752, 1162, 1163, 1164,  615
753, 1163, 1087, 1164,  615
754, 1162,  921,  422,  922
755, 1163,  975, 1039,  995
756,  921, 1165, 1162,  421
757, 1162, 1077, 1039,  996
758, 1345, 1232,  508,  796
759, 1345,  225,  224,   93
760, 1193,  315,   59,  390
761,  955,  224,  509, 1345
762, 1345,  509,  955,  508
763,   85, 1346,  269,  478
764, 1346,   85,  479,  478
765, 1346,  818,  945,  479
766, 1346,  269,  817,  268
767, 1347, 1058, 1274, 1010
768, 1347, 1348, 1118, 1063
769, 1194, 1123,  539, 1142
770, 1194, 1347, 1348, 1123
771,  192,  918,  740,  193
772,  918,  740,  193, 1338
773, 1157,  740, 1338,  713
774,  419,  431,   55, 1338
775, 1281,  848,  388,  931
776,   24, 1181,  413,  825
777, 1338,  930,  419,  431
778,  419, 1337,  713,  194
779, 1338,  918,   55,  193
780, 1349, 1350, 1299,  788
781, 1350, 1349, 1222,  758
782, 1350,  410,   67,  889
783, 1350,  410,  411,   67
784, 1299,  685, 1350,  411
785, 1186, 1192,  739,  708
786,  685, 1350,  411,  128
787, 1350,   67,  128,  687
788,  757, 1156, 1154,  878
789,  723,  878,   66, 1156
790, 1351,  723,  878,   66
791, 1156,   66,  723,  130
792,  406,  722,  119,   66
793,  236,  813,  237,  404
794, 1155,  405, 1239,  406
795, 1155,  722, 1213,  406
796, 1352,  146,  150,  151
797, 1352,  147,   58,  873
798, 1352,   58,  151,  747
799,  579,  852,  345,  346
800, 1352,  389,  886,   58
801, 1352,  773,  389,  747
802, 1352,  886,  773,  705
803, 1152,  813, 1155,  814
804, 1352,  150,  873,  705
805, 1353,  994,  606,  605
806, 1353, 1095, 1132, 1040
807, 1353, 1095, 1144, 1132
808, 1353, 1354,  583,  607
809, 1353, 1354,  607, 1040
810, 1353, 1354, 1040, 1132
811, 1353, 1132,  584,  583
812, 1158,  770, 1159,  772
813, 1159,   54,  711,  154
814, 1159,  380,  154,  714
815, 1161,  929, 1159,  380
816, 1159,  776, 1252,  714
817, 1249,   63,  115,  114
818,  134, 1249,  697,  115
819, 1249,  874,  888,   63
820, 1249,   63,  114,  874
821, 1249,  697,  115,   63
822, 1249,  874,  135,  699
823, 1328, 1334, 1335, 1124
824, 1334,  565, 1332, 1026
825,  566, 1328, 1120, 1124
826, 1124, 1334,  566, 1328
827, 1328, 1334, 1079, 1025
828, 1334, 1332, 1075, 1026
829, 1202, 1038,  999, 1072
830,  566, 1075, 1079, 1334
831,   82, 1355,   96, 1356
832, 1355, 1357,   96, 1035
833, 1356, 1355,   96, 1008
834,  381,  877,  772,  711
835, 1358,  154,  153,  711
836, 1358,  711,   54,  154
837, 1296, 1197, 1298,  719
838, 1298,  413,  825,  273
839, 1298,  272,  163,  725
840, 1298,  825,  730,  164
841, 1298,  273,  164,  163
842, 1344, 1107, 1128, 1144
843, 1344, 1107, 1087, 1128
844,  708, 1185,  850,  728
845, 1074, 1344, 1107, 1087
846,  780,  912, 1225,  793
847, 1344, 1095,  994, 1074
848,  188, 1192,  189,   56
849, 1231, 1093, 1230, 1064
850, 1230, 1134,  989, 1093
851, 1230, 1064,  989, 1045
852, 1090, 1045,  501, 1229
853, 1228,  206,  795, 1229
854, 1229, 1090, 1228,  501
855, 1359,   53,  142,  141
856,   50, 1359,  156,  141
857, 1359,  141,   50,  883
858,  716,  879,   53, 1359
859, 1252,  716,  879,   53
860, 1359,  155,   53,  716
861, 1359,  778,  883,  718
862, 1359,  879,  778,  716
863, 1351,  889,  878,  765
864, 1351,   67,  889,  687
865, 1351,   66,  878,  120
866, 1351,  765,  878,  723
867, 1351,  687,  129,  128
868,  128, 1351,   67,  121
869, 1351,   67,  121,  120
870, 1358,  153, 1187,  709
871, 1358,  877,  780,  887
872, 1358,  144,  877,  887
873, 1182,  887, 1187,  709
874, 1187,  144,  145,  152
875, 1187,  144,   57,  145
876, 1187,  707,  152,   57
877, 1187,  152,  707,  709
878, 1177,  890,  893,  371
879, 1339, 1178,  781,  890
880, 1339,  913,  890,  875
